Deck,Player,Date,Tournament,Placement,Player_Total,Score,Decklist_url,Tournament_url,Decklists
Primeape Kabutops,chanraga,2025-01-05,🌎Narnia's Pocket League #6🌎,45.0,218.0,5 - 3 - 0,/tournament/676f77c2ed2c78098c699bbe/player/chanraga/decklist,/tournament/676f77c2ed2c78098c699bbe/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Mankey"",""1"":""Primeape"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Marshadow"",""5"":""Hitmonlee"",""6"":""Professor's Research"",""7"":""Sabrina"",""8"":""Pok\u00e9 Ball"",""9"":""X Speed"",""10"":""Dome Fossil""},""Version"":{""0"":""(P-A-17)"",""1"":""(A1-142)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""(A1a-47)"",""5"":""(A1-154)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Primeape Kabutops,herston,2025-01-11,🛑Safespace Sundays 🚫ANTI-META 🈲,28.0,84.0,3 - 2 - 0,/tournament/677d00dd7960ec710efe3f93/player/herston/decklist,/tournament/677d00dd7960ec710efe3f93/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""1""},""Card"":{""0"":""Mankey"",""1"":""Primeape"",""2"":""Marshadow"",""3"":""Kabuto"",""4"":""Kabutops"",""5"":""Sabrina"",""6"":""Professor's Research"",""7"":""Giovanni"",""8"":""Pok\u00e9 Ball"",""9"":""X Speed"",""10"":""Dome Fossil"",""11"":""Potion"",""12"":""Red Card""},""Version"":{""0"":""(P-A-17)"",""1"":""(A1-142)"",""2"":""(A1a-47)"",""3"":""(A1-158)"",""4"":""(A1-159)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Primeape Kabutops,Sr_peramatte,2025-01-26,CDL Pokemon TCGP - SCRIM #1,44.0,95.0,3 - 4 - 0,/tournament/678e9f0f5229b408d3cdff97/player/sr_peramatte/decklist,/tournament/678e9f0f5229b408d3cdff97/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Mankey"",""1"":""Primeape"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Giovanni"",""5"":""Professor's Research"",""6"":""Sabrina"",""7"":""Dome Fossil"",""8"":""Potion"",""9"":""X Speed"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(P-A-17)"",""1"":""(A1-142)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Primeape Kabutops,d3tour,2024-12-28,Ursiiday's Pocket Weekly #9 • 400 USD Prize,1156.0,1940.0,1 - 2 - 0,/tournament/676740fc33d8a809fb33d9f8/player/d3tour/decklist,/tournament/676740fc33d8a809fb33d9f8/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""1""},""Card"":{""0"":""Mankey"",""1"":""Primeape"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Giovanni"",""7"":""Dome Fossil"",""8"":""Potion"",""9"":""Pok\u00e9 Ball"",""10"":""X Speed""},""Version"":{""0"":""(P-A-17)"",""1"":""(A1-142)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Primeape Kabutops,Yueild,2025-01-18,Ursiiday's Pocket Weekly #12 • 400 USD Prize,1101.0,1610.0,1 - 2 - 0,/tournament/678305977960ec710eff1898/player/yueild/decklist,/tournament/678305977960ec710eff1898/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Mankey"",""1"":""Primeape"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Aerodactyl ex"",""5"":""Professor's Research"",""6"":""Sabrina"",""7"":""Giovanni"",""8"":""X Speed"",""9"":""Dome Fossil"",""10"":""Potion"",""11"":""Old Amber""},""Version"":{""0"":""(P-A-17)"",""1"":""(A1-142)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""(A1a-46)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Moltres ex Moltres,Berlin,2025-01-23,Gabut Tournament #2,14.0,63.0,4 - 2 - 0,/tournament/678c5f45010576265d1167dd/player/berlin/decklist,/tournament/678c5f45010576265d1167dd/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Moltres ex"",""1"":""Moltres"",""2"":""Leaf"",""3"":""Giovanni"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Potion"",""7"":""X Speed"",""8"":""Red Card"",""9"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-47)"",""1"":""(A1-46)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Moltres ex Moltres,Berlin,2025-01-21,✨Last Minute STANDARD ✨ FAST ROUNDS ✨,37.0,163.0,3 - 2 - 0,/tournament/678f688a5229b408d3ce0f8e/player/berlin/decklist,/tournament/678f688a5229b408d3ce0f8e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Moltres ex"",""1"":""Moltres"",""2"":""Leaf"",""3"":""Giovanni"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Potion"",""7"":""X Speed"",""8"":""Red Card"",""9"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-47)"",""1"":""(A1-46)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Moltres ex Moltres,Berlin,2025-01-25,Gabut Tournament #3,23.0,81.0,3 - 2 - 0,/tournament/679067475229b408d3ce25c3/player/berlin/decklist,/tournament/679067475229b408d3ce25c3/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Moltres ex"",""1"":""Moltres"",""2"":""Leaf"",""3"":""Giovanni"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Potion"",""7"":""X Speed"",""8"":""Red Card"",""9"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-47)"",""1"":""(A1-46)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Moltres ex Moltres,Berlin,2025-01-22,Gabut Tournament #1,15.0,47.0,3 - 4 - 0,/tournament/678c5d44010576265d1167a5/player/berlin/decklist,/tournament/678c5d44010576265d1167a5/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Moltres ex"",""1"":""Moltres"",""2"":""Leaf"",""3"":""Giovanni"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Potion"",""7"":""X Speed"",""8"":""Red Card"",""9"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-47)"",""1"":""(A1-46)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Moltres ex Moltres,Berlin,2025-01-24,🔴🟠🟡Flash Friday #5🟡🟠🔴,51.0,154.0,4 - 3 - 0,/tournament/678ddfec010576265d118e3e/player/berlin/decklist,/tournament/678ddfec010576265d118e3e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Moltres ex"",""1"":""Moltres"",""2"":""Leaf"",""3"":""Giovanni"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Potion"",""7"":""X Speed"",""8"":""Red Card"",""9"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-47)"",""1"":""(A1-46)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Moltres ex Moltres,vladd,2025-01-28,Gabut Tournament #6,51.0,107.0,1 - 4 - 0,/tournament/679666fe5229b408d3ced07c/player/vladd/decklist,/tournament/679666fe5229b408d3ced07c/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Moltres ex"",""1"":""Moltres"",""2"":""Professor's Research"",""3"":""Giovanni"",""4"":""Sabrina"",""5"":""Leaf"",""6"":""Blue"",""7"":""Potion"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Red Card""},""Version"":{""0"":""(A1-47)"",""1"":""(A1-46)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Moltres ex Moltres,Berlin,2025-01-25,Ursiiday's Pocket Weekly #13 • 400 USD Prize,744.0,1504.0,2 - 4 - 0,/tournament/678c4265010576265d116334/player/berlin/decklist,/tournament/678c4265010576265d116334/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Moltres ex"",""1"":""Moltres"",""2"":""Leaf"",""3"":""Giovanni"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Potion"",""7"":""X Speed"",""8"":""Red Card"",""9"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-47)"",""1"":""(A1-46)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Moltres ex Moltres,noonwwnoon,2025-01-24,🔴🟠🟡Flash Friday #5🟡🟠🔴,135.0,154.0,0 - 2 - 0,/tournament/678ddfec010576265d118e3e/player/noonwwnoon/decklist,/tournament/678ddfec010576265d118e3e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Moltres ex"",""1"":""Moltres"",""2"":""Professor's Research"",""3"":""Giovanni"",""4"":""Sabrina"",""5"":""Leaf"",""6"":""Potion"",""7"":""X Speed"",""8"":""Pok\u00e9 Ball"",""9"":""Red Card""},""Version"":{""0"":""(A1-47)"",""1"":""(A1-46)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Jolteon Galvantula,Tuborizm,2025-01-03,🦊 FoxCave Battle Arena #1 🦊,62.0,385.0,5 - 3 - 0,/tournament/6770c88aed2c78098c69dd51/player/tuborizm/decklist,/tournament/6770c88aed2c78098c69dd51/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""2""},""Card"":{""0"":""Eevee"",""1"":""Jolteon"",""2"":""Joltik"",""3"":""Galvantula"",""4"":""Mew ex"",""5"":""Electabuzz"",""6"":""Professor's Research"",""7"":""Sabrina"",""8"":""Giovanni"",""9"":""Budding Expeditioner"",""10"":""X Speed"",""11"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1a-61)"",""1"":""(A1-102)"",""2"":""(A1a-28)"",""3"":""(A1a-29)"",""4"":""(A1a-32)"",""5"":""(A1a-27)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Jolteon Galvantula,WeeZ,2025-01-08,Pocket League #7 (HAPPY NEW YEAR),34.0,180.0,4 - 3 - 1,/tournament/677b3f5ded2c78098c6b43c6/player/weez/decklist,/tournament/677b3f5ded2c78098c6b43c6/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Joltik"",""1"":""Galvantula"",""2"":""Eevee"",""3"":""Jolteon"",""4"":""Mew ex"",""5"":""Sabrina"",""6"":""Professor's Research"",""7"":""Giovanni"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Red Card"",""11"":""Potion""},""Version"":{""0"":""(A1a-28)"",""1"":""(A1a-29)"",""2"":""(A1a-61)"",""3"":""(A1-102)"",""4"":""(A1a-32)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Jolteon Galvantula,Sups,2024-12-28,Ursiiday's Pocket Weekly #9 • 400 USD Prize,651.0,1940.0,3 - 5 - 0,/tournament/676740fc33d8a809fb33d9f8/player/sups/decklist,/tournament/676740fc33d8a809fb33d9f8/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Joltik"",""1"":""Galvantula"",""2"":""Eevee"",""3"":""Jolteon"",""4"":""Dedenne"",""5"":""Professor's Research"",""6"":""Giovanni"",""7"":""Sabrina"",""8"":""Pok\u00e9 Ball"",""9"":""X Speed""},""Version"":{""0"":""(A1a-28)"",""1"":""(A1a-29)"",""2"":""(A1a-61)"",""3"":""(A1-102)"",""4"":""(A1a-30)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Jolteon Galvantula,brunogranola,2024-12-28,🔥Pocket Masters Showdown #2🔥,20.0,54.0,2 - 3 - 0,/tournament/67706ecded2c78098c69c874/player/brunogranola/decklist,/tournament/67706ecded2c78098c69c874/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Eevee"",""1"":""Jolteon"",""2"":""Joltik"",""3"":""Galvantula"",""4"":""Professor's Research"",""5"":""Sabrina"",""6"":""Red Card"",""7"":""X Speed"",""8"":""Pok\u00e9 Ball"",""9"":""Potion""},""Version"":{""0"":""(A1a-61)"",""1"":""(A1-102)"",""2"":""(A1a-28)"",""3"":""(A1a-29)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Jolteon Galvantula,Grumpypants,2025-01-11,Ursiiday's Pocket Weekly #11 • 400 USD Prize,1523.0,1782.0,0 - 2 - 0,/tournament/6779bb0bed2c78098c6b086b/player/grumpypants/decklist,/tournament/6779bb0bed2c78098c6b086b/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""1"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Joltik"",""1"":""Galvantula"",""2"":""Eevee"",""3"":""Jolteon"",""4"":""Electabuzz"",""5"":""Mew ex"",""6"":""Professor's Research"",""7"":""Sabrina"",""8"":""Lt"",""9"":""Pok\u00e9 Ball"",""10"":""X Speed""},""Version"":{""0"":""(A1a-28)"",""1"":""(A1a-29)"",""2"":""(A1a-61)"",""3"":""(A1-102)"",""4"":""(A1a-27)"",""5"":""(A1a-32)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Jolteon Galvantula,Sups,2025-01-11,Chaos League Pocket Saturdays #3,157.0,182.0,0 - 2 - 0,/tournament/676d7a3786f3dba5340287c3/player/sups/decklist,/tournament/676d7a3786f3dba5340287c3/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Joltik"",""1"":""Galvantula"",""2"":""Eevee"",""3"":""Jolteon"",""4"":""Dedenne"",""5"":""Professor's Research"",""6"":""Giovanni"",""7"":""Sabrina"",""8"":""Pok\u00e9 Ball"",""9"":""X Speed""},""Version"":{""0"":""(A1a-28)"",""1"":""(A1a-29)"",""2"":""(A1a-61)"",""3"":""(A1-102)"",""4"":""(A1a-30)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Jolteon Galvantula,Sups,2025-01-04,Ursiiday's Pocket Weekly #10 • 400 USD Prize,1982.0,1995.0,0 - 1 - 0,/tournament/67708cb5ed2c78098c69d24f/player/sups/decklist,/tournament/67708cb5ed2c78098c69d24f/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Joltik"",""1"":""Galvantula"",""2"":""Eevee"",""3"":""Jolteon"",""4"":""Dedenne"",""5"":""Professor's Research"",""6"":""Giovanni"",""7"":""Sabrina"",""8"":""Pok\u00e9 Ball"",""9"":""X Speed""},""Version"":{""0"":""(A1a-28)"",""1"":""(A1a-29)"",""2"":""(A1a-61)"",""3"":""(A1-102)"",""4"":""(A1a-30)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Pidgeot ex Wigglytuff ex,Gcerbat,2024-12-28,Chaos League Pocket Saturdays #1,90.0,250.0,3 - 3 - 0,/tournament/6764dc9095f729096d732b77/player/gcerbat/decklist,/tournament/6764dc9095f729096d732b77/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""1"",""9"":""1"",""10"":""1"",""11"":""2""},""Card"":{""0"":""Jigglypuff"",""1"":""Wigglytuff ex"",""2"":""Pidgey"",""3"":""Pidgeotto"",""4"":""Pidgeot ex"",""5"":""Druddigon"",""6"":""Leaf"",""7"":""Professor's Research"",""8"":""Sabrina"",""9"":""Blue"",""10"":""Giovanni"",""11"":""Pok\u00e9 Ball""},""Version"":{""0"":""(P-A-22)"",""1"":""(A1-195)"",""2"":""(A1-186)"",""3"":""(A1-187)"",""4"":""(A1a-59)"",""5"":""(A1a-56)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Pidgeot ex Wigglytuff ex,6moon,2024-12-19,Sky Field Skirmish Pocket Edition #4,99.0,181.0,1 - 2 - 0,/tournament/675062d295f729096d70fe01/player/6moon/decklist,/tournament/675062d295f729096d70fe01/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Pidgey"",""1"":""Pidgeotto"",""2"":""Pidgeot ex"",""3"":""Druddigon"",""4"":""Jigglypuff"",""5"":""Wigglytuff ex"",""6"":""Professor's Research"",""7"":""Leaf"",""8"":""Sabrina"",""9"":""Potion"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1a-57)"",""1"":""(A1-187)"",""2"":""(A1a-59)"",""3"":""(A1a-56)"",""4"":""(P-A-22)"",""5"":""(A1-195)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Pidgeot ex Wigglytuff ex,HeadShotz,2025-01-23,🐸FrogEX Weekly Cup #4 • 50 USD Prize🐸,370.0,431.0,0 - 1 - 0,/tournament/678929e6010576265d10e429/player/headshotz/decklist,/tournament/678929e6010576265d10e429/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""1"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Jigglypuff"",""1"":""Wigglytuff ex"",""2"":""Pidgey"",""3"":""Pidgeotto"",""4"":""Pidgeot ex"",""5"":""Giovanni"",""6"":""Sabrina"",""7"":""Professor's Research"",""8"":""Leaf"",""9"":""Pok\u00e9 Ball"",""10"":""X Speed""},""Version"":{""0"":""(P-A-22)"",""1"":""(A1-195)"",""2"":""(A1a-57)"",""3"":""(A1-187)"",""4"":""(A1a-59)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Zapdos ex Pikachu ex,Potyguar,2025-01-24,🌿 Team Rocket Pocket Cup #29,44.0,210.0,4 - 3 - 0,/tournament/6790c8225229b408d3ce298d/player/potyguar/decklist,/tournament/6790c8225229b408d3ce298d/details,"{""Amount"":{""0"":""2"",""1"":""1"",""2"":""1"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""2"",""13"":""2"",""14"":""2""},""Card"":{""0"":""Zapdos ex"",""1"":""Joltik"",""2"":""Galvantula"",""3"":""Blitzle"",""4"":""Zebstrika"",""5"":""Pikachu"",""6"":""Raichu"",""7"":""Electabuzz"",""8"":""Pikachu ex"",""9"":""Professor's Research"",""10"":""Sabrina"",""11"":""Lt"",""12"":""Potion"",""13"":""X Speed"",""14"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-104)"",""1"":""(A1a-28)"",""2"":""(A1a-29)"",""3"":""(A1-105)"",""4"":""(A1-106)"",""5"":""(A1-94)"",""6"":""(A1a-26)"",""7"":""(A1a-27)"",""8"":""(A1-96)"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Zapdos ex Pikachu ex,Dewa_Ares,2024-12-20,$100+ Mythical Island Qualifying Tournament! #1,56.0,139.0,2 - 4 - 0,/tournament/6760749795f729096d72c96c/player/dewa_ares/decklist,/tournament/6760749795f729096d72c96c/details,"{""Amount"":{""0"":""2"",""1"":""1"",""2"":""1"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""2"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Zapdos ex"",""1"":""Pikachu"",""2"":""Raichu"",""3"":""Eevee"",""4"":""Jolteon"",""5"":""Blitzle"",""6"":""Zebstrika"",""7"":""Pikachu ex"",""8"":""Professor's Research"",""9"":""Sabrina"",""10"":""Giovanni"",""11"":""Lt"",""12"":""Pok\u00e9 Ball"",""13"":""X Speed"",""14"":""Potion""},""Version"":{""0"":""(A1-104)"",""1"":""(A1-94)"",""2"":""(A1-95)"",""3"":""(A1-206)"",""4"":""(A1-102)"",""5"":""(A1-105)"",""6"":""(A1-106)"",""7"":""(A1-96)"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Zapdos ex Pikachu ex,Enma_ls,2025-01-08,4# Open France Tournament,55.0,120.0,2 - 3 - 0,/tournament/677d07477960ec710efe3fdd/player/enma_ls/decklist,/tournament/677d07477960ec710efe3fdd/details,"{""Amount"":{""0"":""2"",""1"":""1"",""2"":""1"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""1"",""11"":""1"",""12"":""1"",""13"":""1"",""14"":""1"",""15"":""1"",""16"":""1"",""17"":""1"",""18"":""1""},""Card"":{""0"":""Zapdos ex"",""1"":""Pikachu"",""2"":""Raichu"",""3"":""Magnemite"",""4"":""Magneton"",""5"":""Helioptile"",""6"":""Heliolisk"",""7"":""Eevee"",""8"":""Jolteon"",""9"":""Tauros"",""10"":""Electabuzz"",""11"":""Pikachu ex"",""12"":""Farfetch'd"",""13"":""Professor's Research"",""14"":""Lt"",""15"":""Giovanni"",""16"":""X Speed"",""17"":""Potion"",""18"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-104)"",""1"":""(A1a-25)"",""2"":""(A1-95)"",""3"":""(A1-97)"",""4"":""(A1-98)"",""5"":""(A1-110)"",""6"":""(A1-111)"",""7"":""(A1-206)"",""8"":""(A1-102)"",""9"":""(A1a-60)"",""10"":""(A1-101)"",""11"":""(A1-96)"",""12"":""(A1-198)"",""13"":""NA"",""14"":""NA"",""15"":""NA"",""16"":""NA"",""17"":""NA"",""18"":""NA""}}"
Zapdos ex Pikachu ex,Potyguar,2025-01-23,🌿 Team Rocket Pocket Cup #28,50.0,94.0,1 - 3 - 0,/tournament/6790c7d75229b408d3ce2988/player/potyguar/decklist,/tournament/6790c7d75229b408d3ce2988/details,"{""Amount"":{""0"":""2"",""1"":""1"",""2"":""1"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""2"",""13"":""2"",""14"":""2""},""Card"":{""0"":""Zapdos ex"",""1"":""Joltik"",""2"":""Galvantula"",""3"":""Blitzle"",""4"":""Zebstrika"",""5"":""Pikachu"",""6"":""Raichu"",""7"":""Electabuzz"",""8"":""Pikachu ex"",""9"":""Professor's Research"",""10"":""Sabrina"",""11"":""Lt"",""12"":""Potion"",""13"":""X Speed"",""14"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-104)"",""1"":""(A1a-28)"",""2"":""(A1a-29)"",""3"":""(A1-105)"",""4"":""(A1-106)"",""5"":""(A1-94)"",""6"":""(A1a-26)"",""7"":""(A1a-27)"",""8"":""(A1-96)"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
